constant,default,multiplier,value,ordering_valid,n,eo_mean,ec_mean,dz,t,p,n_up,ec_frac_rhythmic,eo_frac_rhythmic,dz_norej,p_norej,n_up_norej,rho_Q_RI,top1_frac_below2,frac_label_changed,rank_corr_vs_base,frac_rhythmic,exemplar_RI,comparison_RI,maxQ_RI,all_conclusions_hold
t_rw,0.2,0.85,0.17,True,15,1.1884149713970802,1.9094675613677095,1.4199973171874272,5.499625961126117,7.82823045272148e-05,15,0.4870848708487085,0.031914893617021274,1.4901274134578941,2.256332538209246e-06,20,0.04834931786737637,1.0,0.008292846372926788,0.9538319577699028,0.044647344613838166,2.378151680316238,1.4406674171881906,1.5003651754869956,True
t_rw,0.2,0.9,0.18,True,15,1.1841778690080274,1.9074365157564848,1.4178727153052386,5.4913974134190795,7.944312325518189e-05,15,0.4870848708487085,0.031914893617021274,1.4899699386339758,2.2595704288178093e-06,20,0.03289493342808125,1.0,0.006198693248450327,0.9794769503104889,0.044647344613838166,2.378151680316238,1.4077655005522018,1.470974891692113,True
t_rw,0.2,0.95,0.19,True,15,1.1808906906324403,1.9057452119772773,1.4167242444330954,5.486949404857664,8.007807166802049e-05,15,0.4870848708487085,0.031914893617021274,1.4903570352485698,2.2516197919931276e-06,20,0.014991445981720156,1.0,0.003601943374099514,0.994894272947638,0.044647344613838166,2.378151680316238,1.374863583916213,1.4415846078972305,True
t_rw,0.2,1.0,0.2,True,15,1.1782450229627757,1.9044612644241876,1.4162466288494815,5.485099607656439,8.034368364749361e-05,15,0.4870848708487085,0.031914893617021274,1.4918770003413175,2.2206792742972393e-06,20,-0.004841888292618622,1.0,0.0,1.0,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_rw,0.2,1.05,0.21,True,15,1.1759392548582646,1.9034360814040776,1.4159115306410988,5.483801777876028,8.053058684707208e-05,15,0.4870848708487085,0.031914893617021274,1.4933127363478091,2.191856365342782e-06,20,-0.026255278337295414,1.0,0.004774669123806333,0.9952687992166523,0.044647344613838166,2.378151680316238,1.3090597506442356,1.3828040403074653,True
t_rw,0.2,1.1,0.22,True,15,1.1738243550628884,1.9026004178747313,1.4160252923508083,5.48424237508317,8.046708475119155e-05,15,0.4870848708487085,0.031914893617021274,1.4948949549425865,2.160539696668714e-06,20,-0.048462472856560586,1.0,0.010135701122466074,0.9822534529467364,0.044647344613838166,2.378151680316238,1.2761578340082467,1.3534137565125826,True
t_rw,0.2,1.15,0.23,True,15,1.1718754277102386,1.9017983864205583,1.416043641148172,5.484313439669782,8.045684729218891e-05,15,0.4870848708487085,0.031914893617021274,1.496208531867591,2.1348913174997882e-06,20,-0.07107188107170992,1.0,0.015412966996146759,0.9623476479905448,0.044647344613838166,2.378151680316238,1.243255917372258,1.3240234727177,True
t_rw,0.2,1.2,0.24,True,15,1.1700717262449742,1.9010257830321613,1.4159811561302382,5.4840714362359355,8.049171551004797e-05,15,0.4870848708487085,0.031914893617021274,1.497217583817671,2.1154025880414396e-06,20,-0.09322722475608639,1.0,0.020941531244764618,0.9370431671988838,0.044647344613838166,2.378151680316238,1.210354000736269,1.2946331889228175,True
t_rw,0.2,1.25,0.25,True,15,1.1683958235606087,1.9002790763416477,1.4158496202477955,5.483561999953808,8.056516734560483e-05,15,0.4870848708487085,0.031914893617021274,1.498035581136216,2.0997387193616944e-06,20,-0.11485109123598498,1.0,0.02688892611827777,0.9076804008767612,0.044647344613838166,2.378151680316238,1.1774520841002802,1.2652429051279348,False
t_rw,0.2,1.3,0.26,True,15,1.1668329736439618,1.8995552782684924,1.4156586468921217,5.4828223633277124,8.067193444715885e-05,15,0.4870848708487085,0.031914893617021274,1.4986853090711083,2.087382411067742e-06,20,-0.13569256761275122,1.0,0.032082425866979396,0.8749397943073055,0.044647344613838166,2.378151680316238,1.1445501674642915,1.235852621333052,False
t_rw,0.2,1.35,0.27,True,15,1.1653706150763978,1.8988902707735695,1.4155520428390471,5.482409487605518,8.073159750296296e-05,15,0.4870848708487085,0.031914893617021274,1.499302423698647,2.075715844496606e-06,20,-0.1554500925762326,1.0,0.039118780365220304,0.8398538711727657,0.044647344613838166,2.378151680316238,1.1116482508283028,1.2064623375381696,False
t_rw,0.2,1.4,0.28,True,15,1.164098155684578,1.8983349601295885,1.4153118414747201,5.481479191721743,8.086619956650419e-05,15,0.4870848708487085,0.031914893617021274,1.499727637187425,2.067716367852157e-06,20,-0.17388342467100712,1.0,0.04640643323839839,0.8032074203103767,0.044647344613838166,2.378151680316238,1.078746334192314,1.177072053743287,False
t_rw,0.2,1.45,0.29,True,15,1.1630121808222578,1.8977959500890915,1.4145948647019118,5.478702352621038,8.126936613960323e-05,15,0.4870848708487085,0.031914893617021274,1.4996758499884053,2.0686889278155394e-06,20,-0.1908972781894777,1.0,0.05285642486178589,0.7655970692923848,0.044647344613838166,2.378151680316238,1.0458444175563253,1.1476817699484045,False
t_rw,0.2,1.5,0.3,True,15,1.1619986042840926,1.8972716105917307,1.41384247700527,5.475788367602053,8.16946984516324e-05,15,0.4870848708487085,0.031914893617021274,1.4995160425179341,2.071693079628788e-06,20,-0.2065845201258582,1.0,0.060646674484838334,0.7280106413292389,0.044647344613838166,2.378151680316238,1.0129425009203366,1.1182914861535218,False
t_min,0.1,0.5,0.05,True,15,1.355180448265922,1.944502022495289,1.1509570059846788,4.45763731637941,0.0005414051026384409,15,0.4870848708487085,0.031914893617021274,1.2050207031834232,3.359414608847115e-05,19,-0.15695589476826516,1.0,0.026051264868487183,0.7918898127867738,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,False
t_min,0.1,0.55,0.055,True,15,1.3438838123344097,1.9420174582946899,1.1732691209321966,4.544051765989814,0.00045887805085105635,15,0.4870848708487085,0.031914893617021274,1.2239185295455497,2.7918081707086554e-05,19,-0.14086213598248432,1.0,0.024292176243926957,0.8160598780644712,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,False
t_min,0.1,0.6,0.06,True,15,1.3200379290807052,1.9358955923013095,1.2415177400513424,4.808377531239918,0.0002781519663259718,15,0.4870848708487085,0.031914893617021274,1.2648544846985772,1.874832943727158e-05,20,-0.12374928111374445,1.0,0.022030490869492377,0.8417790191402074,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,False
t_min,0.1,0.65,0.065,True,15,1.3073842566103593,1.9331458414130662,1.2648434489563456,4.898717613367478,0.00023485805569537738,15,0.4870848708487085,0.031914893617021274,1.2852494038303688,1.5397097126571043e-05,19,-0.10599555295837614,1.0,0.020606466744848385,0.8685979374878156,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,False
t_min,0.1,0.7,0.07,True,15,1.290059366432581,1.9272990794620566,1.2904506634418433,4.997893928612572,0.0001952765433963188,15,0.4870848708487085,0.031914893617021274,1.3099592896303736,1.214505891213375e-05,19,-0.0878486654831308,1.0,0.018344781370413805,0.8964361458212333,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,0.75,0.075,True,15,1.268795852774838,1.917521464175492,1.2689852401279678,4.914758701598639,0.00022793159039874954,15,0.4870848708487085,0.031914893617021274,1.3018326163307186,1.3128547426219947e-05,19,-0.06989706960441415,1.0,0.01524543474618864,0.9232621858467073,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,0.8,0.08,True,15,1.2250275695942279,1.9155263991296634,1.3128096571550945,5.08448993890195,0.00016638194054436522,15,0.4870848708487085,0.031914893617021274,1.3531386823308857,8.052068687333062e-06,19,-0.05326292057027666,1.0,0.013318813871670297,0.94769119160835,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,0.85,0.085,True,15,1.2113710884361424,1.9133376195777538,1.3492218916162542,5.225513916568221,0.00012845656451541574,15,0.4870848708487085,0.031914893617021274,1.4009174420541246,5.137942086839452e-06,20,-0.03830514221779555,1.0,0.010638297872340425,0.9687522791981236,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,0.9,0.09,True,15,1.200917534430797,1.910735845591733,1.3707088583824658,5.3087325810142705,0.00011040599894697944,15,0.4870848708487085,0.031914893617021274,1.4184334219241266,4.364147298422119e-06,20,-0.025008600470196395,1.0,0.006868822248282795,0.9854766983942993,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,0.95,0.095,True,15,1.189853786033069,1.907764792594121,1.3934327618679618,5.396741880774421,9.416309023897234e-05,15,0.4870848708487085,0.031914893617021274,1.4630331610165448,2.8905333286098124e-06,20,-0.013835064695111749,1.0,0.003601943374099514,0.9962167443728636,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.0,0.1,True,15,1.1782450229627757,1.9044612644241876,1.4162466288494815,5.485099607656439,8.034368364749361e-05,15,0.4870848708487085,0.031914893617021274,1.4918770003413175,2.2206792742972393e-06,20,-0.004841888292618622,1.0,0.0,1.0,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.05,0.105,True,15,1.1663569254594066,1.9007589201047392,1.4394910795417688,5.5751249780794065,6.842205634011759e-05,15,0.4870848708487085,0.031914893617021274,1.4903058243269172,2.252669961271475e-06,20,0.0028039404849991003,1.0,0.0046071368738482155,0.9961737733329097,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.1,0.11,True,15,1.1441676563817849,1.896774323618264,1.5073421088628047,5.83791088466281,4.3086614317366576e-05,15,0.4870848708487085,0.031914893617021274,1.5242177825030634,1.6567766732261448e-06,20,0.009099092129848043,1.0,0.00929803987267549,0.9853066364230316,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.15,0.115,True,15,1.1201412051764874,1.8904394664702333,1.5654688591137211,6.063034820353766,2.92128123081964e-05,15,0.4870848708487085,0.031914893617021274,1.5458868414397728,1.363661297323342e-06,20,0.013927118532336899,1.0,0.014659071871335232,0.968434005140627,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.2,0.12,True,15,1.1093625158967422,1.883481492209396,1.5674029348701317,6.070525463548649,2.8841000604555306e-05,15,0.4870848708487085,0.031914893617021274,1.5452348658663038,1.3716478887955338e-06,20,0.017652566119126183,1.0,0.02144412799463897,0.9466259148858949,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.25,0.125,True,15,1.0961126763105564,1.8783645677595446,1.5911711544641556,6.162579382205304,2.4655906236403096e-05,15,0.4870848708487085,0.031914893617021274,1.5447876499328486,1.3771541530843526e-06,20,0.019849311695820826,1.0,0.028564248617858938,0.9209788696015839,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.3,0.13,True,15,1.0852447945301678,1.8727251481197615,1.6027246117503366,6.2073257298658016,2.2856396285364125e-05,15,0.4870848708487085,0.031914893617021274,1.5504510827224434,1.3090794337206536e-06,20,0.02090735788498819,1.0,0.03543307086614173,0.8925807083394602,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.35,0.135,True,15,1.0742563106896912,1.8666501885898563,1.612524172313529,6.245279264727198,2.1438055254727176e-05,15,0.4870848708487085,0.031914893617021274,1.5624579271354941,1.1760179277722467e-06,20,0.021017501663328983,1.0,0.04540123973864969,0.8621407827175135,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.4,0.14,True,15,1.0611213847795546,1.8601949013338301,1.6291341451939525,6.309609413074034,1.924087939764381e-05,15,0.4870848708487085,0.031914893617021274,1.5664810837680059,1.1346280299807437e-06,20,0.020447444384953835,1.0,0.05562070698609482,0.8306634897726629,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.45,0.145,True,15,1.0444633490675077,1.8518043941744213,1.6594253581362834,6.426926776336104,1.582060418788098e-05,15,0.4870848708487085,0.031914893617021274,1.5924127607273462,9.015988748151735e-07,20,0.019515733925902504,1.0,0.0657564081085609,0.7988282992874179,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
t_min,0.1,1.5,0.15,True,15,1.0293547623862944,1.8449931205134933,1.6716084838347707,6.474111819271097,1.4630777973379119e-05,15,0.4870848708487085,0.031914893617021274,1.612265054281908,7.570309928140195e-07,20,0.018615818681672332,1.0,0.07739989948065003,0.7672951830787859,0.044647344613838166,2.378151680316238,1.3419616672802244,1.4121943241023478,True
